Reading No,Reading Type,Duration,Main,Low,High,Light,Time,User,Sigma Value,Units,Mode,Pass/Fail,Pass/Fail Criteria,Heat,Lot,Note,Sample Depth,Ag,Ag 2-Sigma,Al,Al 2-Sigma,As,As 2-Sigma,Au,Au 2-Sigma,Ba,Ba 2-Sigma,Bal,Bal 2-Sigma,Bi,Bi 2-Sigma,Ca,Ca 2-Sigma,Cd,Cd 2-Sigma,Cl,Cl 2-Sigma,Co,Co 2-Sigma,Cr,Cr 2-Sigma,Cu,Cu 2-Sigma,Fe,Fe 2-Sigma,Hf,Hf 2-Sigma,Hg,Hg 2-Sigma,K,K 2-Sigma,Mg,Mg 2-Sigma,Mn,Mn 2-Sigma,Mo,Mo 2-Sigma,Nb,Nb 2-Sigma,Ni,Ni 2-Sigma,P,P 2-Sigma,Pb,Pb 2-Sigma,Pd,Pd 2-Sigma,Rb,Rb 2-Sigma,Re,Re 2-Sigma,S,S 2-Sigma,Sb,Sb 2-Sigma,Se,Se 2-Sigma,Si,Si 2-Sigma,Sn,Sn 2-Sigma,Sr,Sr 2-Sigma,Ta,Ta 2-Sigma,Th,Th 2-Sigma,Ti,Ti 2-Sigma,U,U 2-Sigma,V,V 2-Sigma,W,W 2-Sigma,Y,Y 2-Sigma,Zn,Zn 2-Sigma,Zr,Zr 2-Sigma
501,ucsb mining,210.34,0,0,0,0,"Thu Feb 17, 2022 - 13:26:34",User,2,ppm,,,,,Mining,,EA2110_83.7_A,4.0275,1.4453,26785.8594,348.1359,3.5865,1.4991,<LOD,7.4184,251.1517,28.6529,636454.625,1487.3035,<LOD,1.9831,74687.0391,263.6974,36.8436,2.4986,27593.6777,72.7179,<LOD,48.7647,446.8731,8.7375,135.8524,6.8824,14493.7275,107.0215,<LOD,0,<LOD,4.0945,10282.248,124.4265,4350.2085,1070.7,<LOD,53.4479,58.0245,1.4145,<LOD,1.32,487.8122,13.3288,3400.0984,115.563,9.1721,1.7405,<LOD,1.8713,61.6954,1.8662,<LOD,0,102814.3203,156.443,5.108,4.0838,46.1753,1.8958,93485.3438,227.5426,<LOD,8.4889,572.5458,2.1758,<LOD,0,5.3092,1.1871,2037.8812,30.7997,35.7059,2.2286,617.29,13.8101,<LOD,15.1639,25.0228,0.9973,768.1943,11.6078,44.5251,1.615
502,ucsb mining,211.59,0,0,0,0,"Thu Feb 17, 2022 - 13:31:01",User,2,ppm,,,,,Mining,,EA2110_83.7_B,3.7094,1.4255,26809.9004,347.7869,3.8131,1.5091,<LOD,7.2701,256.4545,28.3989,633076.8125,1475.5398,<LOD,1.972,76916.3906,269.4148,34.7675,2.4546,27717.4727,72.8119,<LOD,47.7281,415.0451,8.6569,141.6643,6.8349,14333.8848,104.4139,<LOD,0,<LOD,3.4212,10015.4697,124.3659,3968.2498,1071.0594,<LOD,49.293,64.3915,1.4121,<LOD,1.2963,498.7285,13.1922,3647.8484,117.7475,11.0575,1.7423,<LOD,1.9591,60.53,1.8113,<LOD,0,105048.6016,158.0105,9.169,4.0636,46.8052,1.8643,92890.3359,226.3575,6.9765,3.3689,574.2659,2.1354,<LOD,0,4.6412,1.1633,1979.0138,31.0782,34.2423,2.164,617.2272,13.958,<LOD,14.7157,23.7393,0.9673,745.9138,11.2242,42.8621,1.5757
503,ucsb mining,211.51,0,0,0,0,"Thu Feb 17, 2022 - 13:37:10",User,2,ppm,,,,,Mining,,EA2110_84.0_A,<LOD,2.5415,16682.8438,365.4583,3.1449,1.5222,<LOD,7.053,389.9809,34.3402,573338.6875,1783.996,<LOD,2.1519,228409.1719,394.8928,<LOD,3.7329,32312.0879,82.8689,<LOD,41.506,171.8688,8.0058,67.2199,6.027,8330.6641,92.3218,<LOD,0,<LOD,3.0308,7853.8589,116.7602,6043.957,1326.4235,169.2179,27.7223,2.7911,1.2384,<LOD,1.4143,178.0345,9.9437,7597.0137,172.7758,6.7075,1.7137,1.6103,1.5091,37.2477,1.8257,<LOD,0,39537.0391,104.649,20.9675,4.8433,25.1734,1.6279,75958.1953,225.3618,<LOD,5.8013,1231.9429,3.488,<LOD,0,4.0005,1.283,1076.6047,31.0186,19.2261,2.6377,306.6198,12.3127,<LOD,0,7.3031,0.9264,190.0827,7.2704,26.6956,2.2065
504,ucsb mining,210.69,0,0,0,0,"Thu Feb 17, 2022 - 13:41:16",User,2,ppm,,,,,Mining,,EA2110_84.0_B,3.2617,1.7372,17253.8887,366.6677,2.022,1.4949,<LOD,6.9782,386.8807,35.4303,572194.5,1768.6167,<LOD,2.2414,228545.4688,412.5568,<LOD,4.0679,32299.9961,82.9914,<LOD,41.3712,178.7915,8.4877,60.3996,5.8813,8466.502,92.7836,<LOD,0,<LOD,3.1976,8004.8818,123.1366,5300.1533,1304.0593,169.0093,27.771,3.877,1.238,<LOD,1.3996,185.5064,10.0182,7715.8638,172.8658,7.0061,1.7196,<LOD,2.1894,37.9148,1.8086,<LOD,0,39339.6094,104.4208,<LOD,7.3444,25.5542,1.6275,76939.2891,226.1899,18.0255,4.1797,1237.3549,3.488,<LOD,0,3.0906,1.3,1065.6469,33.2463,15.6876,2.5937,311.5524,13.0341,<LOD,0,7.3336,0.9255,192.4135,7.2819,28.496,2.2122
505,ucsb mining,211.27,0,0,0,0,"Thu Feb 17, 2022 - 13:55:47",User,2,ppm,,,,,Mining,,EA2110_84.3_A,<LOD,3.675,13347.46,347.3567,3.2936,1.6287,<LOD,7.7152,445.6273,37.8763,570293.8125,1802.949,<LOD,2.3801,274200.4062,430.6307,<LOD,4.173,30249.6074,79.9463,<LOD,40.3214,135.7041,8.4022,38.0953,5.4856,7460.481,89.9621,<LOD,0,<LOD,3.2296,6714.4243,114.1693,4606.4307,1340.5779,159.3133,28.1534,6.903,1.3033,<LOD,1.474,119.4668,9.0357,18840.2871,258.3975,7.8621,1.8645,<LOD,2.3732,33.3283,1.8494,<LOD,0,19272.6035,75.9535,<LOD,7.8019,33.2499,1.8434,51175.1289,191.0533,20.4788,4.447,1459.9575,3.8883,<LOD,0,2.482,1.3589,852.5781,33.432,14.9758,2.7959,352.4085,13.8568,<LOD,0,10.5443,0.981,116.0024,6.4219,26.9841,2.4237
506,ucsb mining,210.78,0,0,0,0,"Thu Feb 17, 2022 - 14:00:39",User,2,ppm,,,,,Mining,,EA2110_84.3_B,3.3976,1.8605,13650.9883,346.4974,3.5799,1.6107,<LOD,7.4151,462.7498,38.3034,573290.3125,1780.1295,<LOD,2.2524,269422.5,427.4974,<LOD,5.5968,30506.6914,79.9978,<LOD,39.9762,134.1228,8.3629,39.404,5.486,7537.6445,89.8917,<LOD,0,<LOD,3.1176,6798.749,114.6452,4059.7126,1316.2817,128.9694,27.12,5.2405,1.2923,<LOD,1.4644,118.3204,8.9319,18347.582,254.6957,7.1131,1.8385,<LOD,2.3672,34.1169,1.8647,<LOD,0,19878.7148,76.6413,<LOD,7.9546,33.7295,1.8281,52730.0078,192.8506,23.8667,4.502,1446.5636,3.8494,<LOD,0,2.899,1.3138,800.952,33.6223,18.2923,2.8128,355.7174,13.8011,<LOD,0,11.0472,0.9824,120.4376,6.4522,26.6349,2.4008
507,ucsb mining,209.84,0,0,0,0,"Thu Feb 17, 2022 - 14:04:45",User,2,ppm,,,,,Mining,,EA2110_84.6_A,1.9171,1.6636,12534.1328,308.1159,6.7161,1.4719,<LOD,6.6509,309.2768,34.0043,616634.8125,1623.1036,<LOD,2.2879,212802.875,379.132,7.4741,2.6197,23851.8516,69.8227,<LOD,39.9324,158.7262,7.5775,49.7774,5.6688,7701.249,89.4118,<LOD,0,<LOD,2.9997,6562.0625,106.0043,3980.1433,1210.9673,38.5157,23.8967,8.5867,1.3071,<LOD,1.4678,167.6275,9.7506,15244.2637,232.2173,<LOD,2.3558,<LOD,2.1879,31.9237,1.8528,<LOD,0,43948.7344,108.6923,<LOD,7.0472,26.8127,1.6381,53196.8633,190.4577,<LOD,8.8466,1340.4905,3.6454,<LOD,0,<LOD,2.8232,825.5056,28.3475,28.5938,2.8254,338.7075,12.0232,<LOD,0,21.731,1.0419,151.1288,6.7535,29.4196,2.2973
508,ucsb mining,210.08,0,0,0,0,"Thu Feb 17, 2022 - 14:08:59",User,2,ppm,,,,,Mining,,EA2110_84.6_B,2.3673,1.6902,11883.4023,300.6421,3.2123,1.4942,<LOD,6.5648,318.7815,34.4413,619783,1590.2491,<LOD,2.1729,213975.0469,386.0278,8.0048,2.6544,24174.2949,69.9671,<LOD,38.8975,145.2486,7.5909,41.4865,5.3685,7423.7231,85.8824,<LOD,0,<LOD,2.9706,6442.3828,107.0755,3620.1387,1195.4496,41.4828,23.4659,7.9975,1.2754,<LOD,1.4248,175.2928,9.707,15509.4121,232.5334,6.4244,1.6806,<LOD,2.1896,31.6044,1.818,<LOD,0,42073.0586,106.0671,<LOD,7.2123,26.1781,1.5932,51605.4531,187.1335,8.3249,4.0542,1342.9108,3.5626,<LOD,0,2.061,1.2482,793.4913,28.3444,30.4437,2.7829,333.5365,12.1262,<LOD,0,19.7126,1.0064,144.215,6.4988,27.3932,2.239
509,ucsb mining,211.35,0,0,0,0,"Thu Feb 17, 2022 - 14:13:10",User,2,ppm,,,,,Mining,,EA2110_84.9_A,5.7523,1.1654,33715.3281,283.3768,7.5833,1.3648,<LOD,5.8888,55.2959,21.5993,723391.75,1111.4392,<LOD,1.6037,12846.2676,119.0342,31.6977,1.9705,29897.6582,65.8747,<LOD,45.7345,445.9123,8.1645,151.787,6.3826,15736.8145,101.1015,<LOD,0,<LOD,4.2331,10559.0771,120.5106,5826.8159,766.3748,<LOD,47.2788,100.0486,1.5039,<LOD,1.3003,391.3616,11.1198,1535.8783,74.1872,6.7787,1.4233,1.8447,1.0225,81.1752,2.0386,<LOD,0,65121.0117,109.8656,6.3755,3.2124,30.2377,1.4573,96034.1562,206.2609,<LOD,3.9443,157.9045,1.0618,<LOD,0,8.9447,1.0755,2179.895,28.8117,98.4642,2.4653,1034.8563,15.2385,<LOD,12.3425,5.8068,0.8125,481.9922,8.5933,51.4144,1.1781
510,ucsb mining,210.8,0,0,0,0,"Thu Feb 17, 2022 - 14:18:43",User,2,ppm,,,,,Mining,,EA2110_84.9_B,5.7684,1.1538,34362.1445,284.7519,6.775,1.357,<LOD,5.8384,52.7056,21.3498,721114.0625,1112.09,<LOD,1.5722,12440.9668,113.858,30.9969,1.946,30432.6465,66.3121,<LOD,45.9326,444.5783,7.9246,153.2357,6.3846,15748.2383,100.9809,<LOD,0,<LOD,5.1428,10653.5771,117.4277,5602.9761,763.889,<LOD,47.3263,99.298,1.4981,<LOD,1.2973,384.9077,11.0573,1654.1567,75.704,7.8747,1.4297,2.4645,1.023,81.4022,2.0344,<LOD,0,65450.9766,109.9073,8.2502,3.187,28.8433,1.4315,97140.9766,206.6988,<LOD,3.9126,159.6345,1.0654,<LOD,0,8.3171,1.0557,2245.4756,28.0044,97.8449,2.4568,1040.8254,14.8373,<LOD,12.2638,4.8681,0.8052,483.3762,8.5881,51.8104,1.1788
512,ucsb mining,210.85,0,0,0,0,"Thu Feb 17, 2022 - 14:27:36",User,2,ppm,,,,,Mining,,EA2110_85.2_A,2.4878,1.5218,24090.2656,337.716,7.7699,1.4721,<LOD,5.9532,282.0764,30.893,670324.375,1416.0642,<LOD,1.8764,93092.3906,286.9916,9.5521,2.4111,21101.3594,63.3946,<LOD,52.5896,268.1108,8.0084,92.5214,5.9638,17505.9551,114.6565,<LOD,0,<LOD,2.7148,10673.9785,127.669,4447.2168,991.4821,78.3218,23.3443,37.165,1.356,<LOD,1.464,252.3129,10.3542,20320.7422,256.5913,6.0954,1.4977,<LOD,1.9936,59.2202,1.9675,<LOD,0,44083.5039,105.9217,7.0838,4.3605,20.5635,1.3677,89403.7812,229.7312,10.4954,3.6642,872.8365,2.6595,<LOD,0,7.3505,1.201,1777.4463,31.326,54.0033,2.5903,697.4279,14.7132,<LOD,0,90.104,1.3683,267.87,7.4091,55.5832,1.876
513,ucsb mining,210.46,0,0,0,0,"Thu Feb 17, 2022 - 14:32:10",User,2,ppm,,,,,Mining,,EA2110_85.2_B,2.1282,1.4709,23282.9004,339.7559,8.9067,1.5349,<LOD,6.2749,293.5815,30.0212,662725.6875,1468.1426,<LOD,1.9951,99418.8516,294.3826,9.7852,2.3404,21022.1602,63.8934,<LOD,54.6521,270.0011,8.0222,95.5865,6.1943,17621.0254,118.3654,<LOD,0,<LOD,2.9243,10281.3936,125.7228,4596.0112,1025.0363,60.0659,23.5803,38.1645,1.4039,<LOD,1.4985,251.3061,10.6971,24739.0801,282.6249,5.4069,1.5292,<LOD,1.9479,60.0157,2.037,<LOD,0,44498.1328,107.8603,5.4743,4.22,20.855,1.4212,86885.3438,228.7728,<LOD,8.8307,903.9297,2.7863,<LOD,0,5.8773,1.2341,1753.7689,31.1065,53.7306,2.6842,681.399,14.6453,<LOD,0,87.3128,1.3966,264.5997,7.5973,57.4491,1.9604
514,ucsb mining,211.73,0,0,0,0,"Thu Feb 17, 2022 - 14:36:33",User,2,ppm,,,,,Mining,,EA2110_85.5_A,2.2682,1.445,26194.0859,342.2332,6.6255,1.4265,<LOD,5.918,286.4957,29.4207,660968.5625,1389.9204,<LOD,1.7937,105263.3359,296.48,7.6376,2.2773,28145,72.0616,<LOD,47.4208,252.892,7.6171,108.7295,6.1548,14024.9512,104.5304,<LOD,0,<LOD,3.1766,11404.4746,129.8026,4008.7612,968.9465,63.3396,22.769,15.437,1.1837,<LOD,1.3073,209.8828,9.6293,10931.3262,191.7299,6.6337,1.4578,<LOD,1.917,64.7144,1.8312,<LOD,0,37849.0273,96.6521,<LOD,9.5161,15.5293,1.2989,96693.6328,234.7734,5.4908,3.4635,775.0045,2.4984,<LOD,0,5.9805,1.1404,1846.8151,31.1238,21.4293,2.1496,476.2361,12.9059,<LOD,11.7752,24.2434,0.9902,274.1057,7.4665,47.3769,1.7621
515,ucsb mining,210.13,0,0,0,0,"Thu Feb 17, 2022 - 14:40:42",User,2,ppm,,,,,Mining,,EA2110_85.5_B,1.8377,1.441,26006.1758,345.0192,8.3499,1.4982,<LOD,5.9662,283.9829,29.4754,651289.75,1437.4128,<LOD,1.8596,111614.2734,303.2619,5.4281,2.2596,27776.6387,71.8899,<LOD,49.2678,236.9278,7.5121,103.026,6.2127,14501.1094,108.4177,<LOD,0,<LOD,2.7556,11097.6777,128.4645,4811.4819,1001.5141,71.4839,23.408,14.3064,1.2129,<LOD,1.343,225.6838,10.0714,13304.585,209.813,6.3661,1.4833,<LOD,1.9275,64.0559,1.8916,<LOD,0,38898.5742,98.472,7.2589,4.154,16.6009,1.3097,96284.5547,234.7919,8.3548,3.4827,775.8812,2.5574,<LOD,0,6.2035,1.1791,1751.3363,30.6633,26.3431,2.257,447.6909,12.6427,<LOD,0,24.6797,1.0158,280.4634,7.6689,48.8865,1.8104
516,ucsb mining,210.18,0,0,0,0,"Thu Feb 17, 2022 - 14:44:48",User,2,ppm,,,,,Mining,,EA2110_85.8_A,1.7233,1.398,24010.0703,325.4875,6.1868,1.4316,<LOD,5.8767,216.4383,28.2751,669296.8125,1381.8447,<LOD,1.9115,105458.7188,292.8128,12.9562,2.2681,40348.6328,85.7718,<LOD,44.8528,224.0607,7.1359,107.4472,6.1708,12329.1006,98.8239,<LOD,0,<LOD,2.6856,10159.709,121.4425,5224.6172,1007.5578,55.9599,22.3328,26.9627,1.2381,<LOD,1.2665,273.6933,10.4781,7124.209,156.1195,7.4588,1.4815,<LOD,1.8511,68.0014,1.8475,<LOD,0,41779.918,99.8522,<LOD,7.049,18.246,1.3119,80064.8281,214.706,<LOD,5.028,679.433,2.3345,<LOD,0,6.6517,1.1928,1737.7007,28.4952,23.3085,2.1035,399.7504,11.782,<LOD,0,6.5472,0.8655,288.1393,7.5498,42.8371,1.6689
517,ucsb mining,211.12,0,0,0,0,"Thu Feb 17, 2022 - 14:49:00",User,2,ppm,,,,,Mining,,EA2110_85.8_B,<LOD,3.4277,24251.8047,326.0338,6.9418,1.4214,<LOD,5.694,219.8188,28.7713,666525.375,1390.7484,<LOD,1.7473,103215.5,292.3429,12.4916,2.3026,41240.207,86.3749,<LOD,44.7071,229.6145,7.2348,111.6872,6.154,12784.5527,99.2365,<LOD,0,<LOD,3.0502,10270.1094,122.6678,6497.5591,1021.44,65.5775,22.3117,28.9858,1.2311,<LOD,1.2477,265.2459,10.2369,7005.6987,153.287,6.6508,1.4587,<LOD,1.8836,67.9212,1.8257,<LOD,0,42291.4648,99.9,<LOD,6.6973,18.475,1.3271,81788.8438,215.236,<LOD,7.1695,682.3058,2.3134,<LOD,0,7.8568,1.1475,1642.7321,29.9511,23.3189,2.0843,393.6733,11.8472,<LOD,11.681,5.5172,0.847,302.6859,7.6335,37.3045,1.6279
520,ucsb mining,210.4,0,0,0,0,"Thu Feb 17, 2022 - 15:11:15",User,2,ppm,,,,,Mining,,EA2110_86.1_A,<LOD,2.4521,11744.2129,306.4229,3.7455,1.251,<LOD,6.0581,330.2962,34.2395,606089.5,1614.9977,<LOD,2.0351,225212.7969,378.9174,<LOD,3.8156,36226.9297,85.8151,<LOD,36.2859,128.2903,7.0109,34.3943,5.0342,6545.0317,80.4137,<LOD,0,<LOD,2.9076,6152.4878,101.7291,5289.2617,1227.7994,100.7043,24.9023,<LOD,2.8313,<LOD,1.3475,85.9415,7.8523,11706.5273,207.0182,<LOD,1.9806,<LOD,2.1681,32.7822,1.6526,<LOD,0,18559.2656,72.9011,<LOD,7.1118,7.175,1.1525,69583.6641,215.4825,9.8441,4.0333,1105.51,3.204,<LOD,0,3.8248,1.2094,697.1468,27.1106,11.8782,2.3817,175.6665,9.6101,<LOD,0,8.1197,0.8843,133.5241,6.275,21.4956,2.0287
521,ucsb mining,211.59,0,0,0,0,"Thu Feb 17, 2022 - 15:15:16",User,2,ppm,,,,,Mining,,EA2110_86.1_B,<LOD,2.4429,11777.5469,309.7544,2.9308,1.2378,<LOD,5.8854,371.4167,34.26,602826.5625,1643.6023,<LOD,2.0707,226361.7344,396.951,<LOD,3.7786,36556.0781,86.7548,<LOD,36.64,130.8252,7.4098,42.0117,5.2295,6626.7139,81.2086,<LOD,0,<LOD,2.937,6181.7842,106.9356,5876.4424,1247.871,105.7085,25.3113,<LOD,2.4862,<LOD,1.353,84.5847,7.8628,11313.6943,204.2166,<LOD,2.0051,<LOD,2.2097,31.6919,1.6639,<LOD,0,19007.6738,73.7558,<LOD,7.1024,6.9404,1.139,70520.2656,217.0823,8.8309,4.0048,1117.0543,3.2343,<LOD,0,4.3526,1.236,696.526,28.4992,14.0999,2.4284,173.2352,10.0603,<LOD,0,8.1513,0.8871,133.5631,6.3101,19.597,2.0384
522,ucsb mining,210.76,0,0,0,0,"Thu Feb 17, 2022 - 15:19:33",User,2,ppm,,,,,Mining,,EA2110_86.4_A,<LOD,3.9974,15065.5488,324.5016,2.0134,1.3888,<LOD,6.5349,271.7616,33.5082,614823.625,1578.2123,<LOD,2.1338,217593.8438,380.177,<LOD,5.4508,32651.1211,80.6453,<LOD,41.2132,171.4614,7.5827,52.8851,5.5979,8576.3447,92.1311,<LOD,0,<LOD,2.9396,7576.3301,111.7006,3572.0391,1168.594,90.3238,25.0954,3.9595,1.2156,<LOD,1.3662,145.8952,9.1952,6143.9043,153.4899,5.4943,1.5362,<LOD,2.193,36.3288,1.7377,<LOD,0,26894.4121,84.6599,<LOD,7.0462,11.0786,1.2909,63784.0898,205.1906,<LOD,7.408,1146.6825,3.3121,<LOD,0,3.614,1.2616,938.0884,29.0483,13.5446,2.4707,227.5075,10.7179,<LOD,0,4.3451,0.8802,172.0177,6.905,21.9319,2.0927
523,ucsb mining,209.99,0,0,0,0,"Thu Feb 17, 2022 - 15:24:31",User,2,ppm,,,,,Mining,,EA2110_86.4_B,2.1056,1.6551,15303.6055,331.013,1.8584,1.3406,<LOD,5.9299,276.5178,33.5615,611190.5,1575.2329,<LOD,2.1339,219494.3594,388.7916,<LOD,6.0548,32667.4805,81.6095,<LOD,40.7574,174.3221,7.7719,59.2964,5.5694,8619.9209,90.0231,<LOD,0,<LOD,2.8447,7859.4731,115.8567,3060.0405,1177.071,121.2988,25.3563,3.799,1.1867,<LOD,1.3367,128.0322,8.6949,6087.5244,154.2993,5.0852,1.4873,<LOD,2.3066,37.54,1.7166,<LOD,0,27250.0918,86.1352,<LOD,8.7075,11.3324,1.2353,65115.5,209.2141,17.2786,4.0229,1138.3835,3.2175,<LOD,0,2.6806,1.2341,930.4791,29.2698,15.6878,2.4301,225.0612,10.8886,<LOD,0,5.3072,0.8689,174.227,6.7613,21.3655,2.0316
518,ucsb mining,210.55,0,0,0,0,"Thu Feb 17, 2022 - 15:02:04",User,2,ppm,,,,,Mining,,EA2110_86.7_A,2.9201,1.4098,30632.8457,361.5317,5.0384,1.3837,<LOD,6.1942,917.9474,31.8591,648605.9375,1463.0909,<LOD,1.7665,64595.7266,247.8536,5.1494,2.1775,32076.8828,77.1788,<LOD,45.1703,289.5129,7.5649,129.6867,6.2304,13151.4814,99.4948,<LOD,0,<LOD,2.6076,11890.5137,132.7139,5782.8525,992.6663,23.2217,21.1032,32.2768,1.2493,<LOD,1.2863,87.4137,7.3355,23341.4551,270.6347,6.9629,1.4979,<LOD,2.1295,67.8691,1.8607,<LOD,0,47300.8359,108.572,<LOD,6.3854,26.1057,1.4456,117925.3125,252.5129,6.0459,3.3782,743.9913,2.3919,<LOD,0,8.0539,1.1539,1835.0305,33.7638,32.4251,2.207,304.4088,11.328,<LOD,0,29.5289,1.0036,89.9528,5.0642,52.576,1.7195
519,ucsb mining,211.28,0,0,0,0,"Thu Feb 17, 2022 - 15:06:04",User,2,ppm,,,,,Mining,,EA2110_86.7_B,<LOD,2.8142,31989.4414,368.2618,5.6971,1.4079,<LOD,6.144,905.3209,32.5865,645371.25,1477.6539,<LOD,1.8322,60612.0352,241.9957,3.4635,2.216,33672.4141,79.0458,<LOD,45.2343,312.8987,7.7003,134.0044,6.3623,13173.3223,100.3515,<LOD,0,<LOD,2.7367,12422.3486,135.3864,5258.6455,986.1989,<LOD,30.496,32.0864,1.2648,<LOD,1.3068,102.1041,7.6191,22909.6895,267.5535,6.8195,1.4997,<LOD,1.8737,65.4966,1.8788,<LOD,0,48207.5781,109.4778,<LOD,6.6558,24.9519,1.4322,121481.4453,255.0456,8.308,3.4755,780.9916,2.4701,<LOD,0,7.331,1.1693,1991.4462,33.8018,35.8287,2.2878,313.2388,11.4504,<LOD,0,29.9118,1.0121,87.6779,5.077,54.2692,1.7661
524,ucsb mining,211.28,0,0,0,0,"Thu Feb 17, 2022 - 15:29:33",User,2,ppm,,,,,Mining,,EA2110_87.0_A,3.7024,1.2128,44485.9141,339.109,7.9081,1.4924,<LOD,6.2573,126.8888,23.4704,686765.5,1225.1292,<LOD,1.7879,11274.748,110.8254,30.6554,2.0848,21379.1973,57.6611,<LOD,50.3602,367.5396,7.1498,168.1348,6.7823,17185.9141,109.3837,<LOD,0,<LOD,3.0113,13738.0996,133.0698,5320.4185,764.7203,<LOD,45.26,99.7052,1.5061,<LOD,1.2558,234.7541,9.7432,3153.4663,100.6332,10.0149,1.5576,<LOD,2.4829,85.3436,1.9049,<LOD,0,58963.418,108.3806,4.2492,3.4198,32.746,1.5565,132951.8125,240.1605,<LOD,4.2324,211.2928,1.2737,<LOD,0,7.5902,1.1351,2576.1003,29.434,35.7818,1.8971,419.5327,11.1847,<LOD,11.2682,12.7894,0.8904,284.7068,7.2515,62.118,1.3261
525,ucsb mining,211.56,0,0,0,0,"Thu Feb 17, 2022 - 15:33:31",User,2,ppm,,,,,Mining,,EA2110_87.0_B,4.4242,1.1733,45272.625,340.4865,8.0767,1.4375,<LOD,6.092,131.3068,22.5199,681865.5625,1216.4825,<LOD,1.6547,11491.2334,116.3062,33.5111,2.0232,22588.5293,58.9218,<LOD,48.446,379.2777,7.488,161.6593,6.4474,17274.5078,105.5157,<LOD,0,<LOD,2.4189,14005.8242,139.5491,6480.1182,778.6417,<LOD,42.8435,97.3903,1.4396,<LOD,1.1988,247.6843,9.501,3053.5745,98.1458,10.1738,1.4944,<LOD,2.2443,86.3543,1.8349,<LOD,0,59360,108.2347,7.7056,3.2982,32.8824,1.4786,133791.9844,239.3741,<LOD,4.0591,206.3002,1.2116,<LOD,0,8.9116,1.0911,2586.6633,30.345,34.9234,1.8058,405.1619,11.508,<LOD,0,13.9194,0.8651,296.4695,7.0569,63.4179,1.2786
533,ucsb mining,210.53,0,0,0,0,"Sat Feb 26, 2022 - 11:57:36",User,2,ppm,Mining,,,,,,EA2110_87.3_A,2.9494,1.4309,32480.1484,360.1048,7.4499,1.4895,<LOD,6.1366,335.6991,29.2204,648801.25,1379.832,<LOD,1.7914,77312.2734,262.1064,8.3802,2.2465,17946.4609,57.2358,<LOD,67.9651,316.0136,7.7675,100.8234,6.1022,19066.8398,118.746,<LOD,0,<LOD,3.1248,14229.8057,142.4388,3645.9456,891.6768,54.9623,22.8079,21.4993,1.2087,<LOD,1.3059,279.1057,10.8597,12679.6768,201.054,7.4602,1.5406,<LOD,1.8801,74.2882,1.8727,<LOD,0,40896.8594,97.9779,8.0566,4.0855,24.0829,1.4684,127974.4688,258.6227,6.2977,3.4123,542.5463,2.1054,<LOD,0,8.5547,1.1813,2378.845,32.0538,19.0133,1.9781,364.448,11.9991,<LOD,11.804,30.7274,1.0443,321.1768,7.9578,53.9561,1.6267
534,ucsb mining,210.64,0,0,0,0,"Sat Feb 26, 2022 - 12:02:16",User,2,ppm,Mining,,,,,,EA2110_87.3_B,2.2861,1.3794,32938.125,361.1609,7.3735,1.5049,<LOD,5.816,328.9091,28.3457,650929.5625,1380.3392,<LOD,1.8697,74796.0156,267.4961,7.4903,2.1735,18026.4512,57.4022,<LOD,65.5495,321.9933,8.0376,103.4948,6.0874,19264.0352,118.2006,<LOD,0,<LOD,3.1188,14229.9092,146.9521,4829.3979,903.3098,34.8136,22.0091,21.6578,1.1986,<LOD,1.2944,271.5172,10.6662,12339.7646,198.9496,9.2204,1.5581,<LOD,1.8255,74.8997,1.8571,<LOD,0,39751.5977,96.9107,5.0603,3.9492,24.0085,1.4435,127952.2344,259.26,9.5658,3.3279,530.9814,2.0651,<LOD,0,6.4759,1.1698,2387.1785,33.2351,18.7868,1.9463,373.3291,12.4578,<LOD,12.1819,27.4254,1.0149,321.1995,7.89,55.2211,1.6079
535,ucsb mining,211.04,0,0,0,0,"Sat Feb 26, 2022 - 12:06:53",User,2,ppm,Mining,,,,,,EA2110_87.6_A,2.1256,1.4635,30026.0254,366.5384,9.0504,1.5277,<LOD,6.1162,290.19,29.8363,644779.0625,1434.925,<LOD,1.9846,95051.9531,282.0213,19.8281,2.4245,13788.5293,51.792,<LOD,51.6037,337.5024,8.0576,125.4617,6.499,17201.1094,113.0507,<LOD,0,<LOD,2.7461,14381.6523,142.7101,4505.2534,955.9265,58.9428,22.8297,36.5472,1.2968,<LOD,1.3086,321.5125,11.1641,22306.0059,264.848,8.0833,1.5271,<LOD,1.9351,70.7945,1.8848,<LOD,0,37929.7188,97.7965,<LOD,8.3205,22.7329,1.4061,114753.1406,253.5038,7.3828,3.5175,676.0795,2.3283,<LOD,0,5.1046,1.1932,2430.5647,32.8028,26.0401,2.1395,416.9755,12.6748,<LOD,0,20.3644,0.9701,332.985,8.0016,59.4474,1.7378
