,Name,Ag_corrected,Ag 2-Sigma_corrected,Al_corrected,Al 2-Sigma_corrected,As_corrected,As 2-Sigma_corrected,Au_corrected,Au 2-Sigma_corrected,Ba_corrected,Ba 2-Sigma_corrected,Bal_corrected,Bal 2-Sigma_corrected,Bi_corrected,Bi 2-Sigma_corrected,Ca_corrected,Ca 2-Sigma_corrected,Cd_corrected,Cd 2-Sigma_corrected,Cl_corrected,Cl 2-Sigma_corrected,Co_corrected,Co 2-Sigma_corrected,Cr_corrected,Cr 2-Sigma_corrected,Cu_corrected,Cu 2-Sigma_corrected,Fe_corrected,Fe 2-Sigma_corrected,Hf_corrected,Hf 2-Sigma_corrected,Hg_corrected,Hg 2-Sigma_corrected,K_corrected,K 2-Sigma_corrected,Mg_corrected,Mg 2-Sigma_corrected,Mn_corrected,Mn 2-Sigma_corrected,Mo_corrected,Mo 2-Sigma_corrected,Nb_corrected,Nb 2-Sigma_corrected,Ni_corrected,Ni 2-Sigma_corrected,P_corrected,P 2-Sigma_corrected,Pd_corrected,Pb 2-Sigma_corrected,Pb_corrected,Pd_corrected,Rb_corrected,Rb 2-Sigma_corrected,Re_corrected,Re 2-Sigma_corrected,S_corrected,S 2-Sigma_corrected,Sb_corrected,Sb 2-Sigma_corrected,Se_corrected,Se 2-Sigma_corrected,Si_corrected,Si 2-Sigma_corrected,Sn_corrected,Sn 2-Sigma_corrected,Sr_corrected,Sr 2-Sigma_corrected,Ta_corrected,Ta 2-Sigma_corrected,Th_corrected,Th 2-Sigma_corrected,Ti_corrected,Ti 2-Sigma_corrected,U_corrected,U 2-Sigma_corrected,V_corrected,V 2-Sigma_corrected,W_corrected,W 2-Sigma_corrected,Y_corrected,Y 2-Sigma_corrected,Zn_corrected,Zn 2-Sigma_corrected,Zr_corrected,Zr 2-Sigma_corrected
77,M1803-0.1,556.8112,11.869744168812149,0.0,5155.953495010565,311.3825,12.248267468171496,773.0947,42.0574583892003,2000.5802873891448,120.51820925771648,0.0,18030.948569889926,1756.5312,28.77968392194247,4603.052313782553,550.1103871947518,278.8529,10.0669,15.705342365998147,1241.4125620827458,5474.1187,120.9341,153.9963,26.738847882615495,4323.952375570539,62.42555581505346,12642.88562348198,544.5198806007262,0,0.0,133.4652,25.561536676204906,3878.9158551393975,1247.6655853437912,-4597.297154910899,5903.692465392615,13569.423352850274,335.36183289046437,45.51515100144743,3.0873121772744985,72.8004413483827,2.973612641215632,3296.918318786843,74.31951500506088,0.0,315.1576356875644,0.0,10.7404,-3.93257954818705,949.2654368438351,34.76342207175783,5.901492711607188,0.0,0.0,-1412.866741381735,169.25372699368043,0.0,19.742022484751107,0.0,14.2056,141552.67674041862,11395.049799668539,0.0,14.974297784195167,41.3649,3.181979090086593,0,0.0,0.0,26.952612754632575,452.04381698821,240.25343845891214,13.789,6.779064193526323,187.10459658581743,29.217134378870256,3660.0498,85.38874385770433,18.651731562820466,2.705097829076124,1559.0134769341732,37.06526048169418,120.7815080667041,15.032442668953847
78,M1803-0.1,0.0,3.3776497499074694,1663.5651,5086.8792850058435,0.0,3.858033711862585,0.0,6.095628341632637,363.88505623393866,43.6535741501969,0.0,17666.962882955042,0.0,2.8297524091188535,124526.86465941406,602.3674392192523,0.0,3.4695,2854.494230222018,1239.2262983447404,660.2194,31.9466,39.9267,12.865645480878566,13.498173685457411,7.326210432300899,9467.599911780484,516.5423815128427,0,0.0,2.6369,2.5313392757527793,7493.626491057681,1245.2178761703894,17161.710823939102,2568.948610178867,307.8517371745062,43.0064842225185,1.4906107721039232,2.3154977715271947,-0.7272160123682694,1.7498305803698273,46.48803490952906,12.555111676025453,1024.1239,176.79825751580677,0.0,1.2985,1.8504728390863905,5.819233674377777,45.950438185026655,3.35500954024765,0.0,0.0,5585.245403519016,147.90341665428593,0.0,8.188446518016612,0.0,0.9582,133513.7372091534,11370.223230060568,0.0,8.751378835346594,411.4406,3.496524194074496,0,0.0,0.0,3.306502034050874,1267.3034725705295,166.43512650152996,13.6492,3.2880940056438024,71.99620812614113,14.87213177432752,0.0,17.474851511433123,37.51946735590903,2.4525092017915773,60.76374583480745,10.627632030976612,32.92494055597094,14.890047185801132
79,M1803-4.7,0.0,3.0902883219935955,19537.2324,5090.822747385554,4.1321,3.1040546325521077,0.0,4.710098563651832,224.62822485036392,36.94987692275496,0.0,17708.963517988166,0.0,2.578530792314483,36246.430175276,552.094938911017,0.0,3.3833,5054.741333282957,1239.311139599902,0.0,27.8287,37.1953,12.381916363780329,6.377978998660666,6.759248693335267,8110.3588315951265,513.9092806269985,0,0.0,0.0,2.536381069352278,7474.230994634515,1244.4263516446706,3053.246453903149,2384.014933007489,233.4413310932016,51.69584236262847,3.9620539492446856,1.3213286040752332,-2.213870328378704,1.9576597099591662,29.399530290161835,10.472185750714635,1255.8837,167.4736938509016,0.0,1.2658,-3.93257954818705,5.819233674377777,52.31361021872931,3.286040240951524,0.0,0.0,5835.363460385047,146.26367714265666,0.0,6.939869582234119,0.0,0.6857,339907.7385782928,11372.156208136992,0.0,9.418435247946036,165.8638,2.9788297517226967,0,0.0,0.0,2.8713955267748412,1133.5125886364535,165.8730082702134,6.3773,2.7114740990742847,9.095652296700457,13.991103012734994,0.0,17.474851511433123,17.546079657861267,2.312239006865934,59.875779974703654,10.202396707433017,37.198809352565924,14.85138435585667
80,M1803-14.0,0.0,3.1505777617843354,10595.9941,5089.270091427507,2.0702,3.0898556797799146,0.0,5.091033168160963,245.96397070163619,38.37575051431229,0.0,17700.045841178122,0.0,2.5927379151996743,75380.60808587383,570.5329012161784,4.3955,2.0198,2865.2196594546717,1239.1810544980654,0.0,24.8812,37.5821,12.438906255762646,10.811530904970605,6.884949401292251,6290.064014769423,513.034884141682,0,0.0,0.0,2.6748635720291616,5790.540898566756,1243.6371794608206,-347.7749689898528,2388.5595177316354,257.59737541495184,39.1821932756671,5.054082840123958,1.3695667380406857,-2.213870328378704,2.021820926787881,17.539011020756863,10.416569185075796,1227.9243,171.06114634614,0.0,1.3023,-3.93257954818705,5.819233674377777,45.52456219327919,3.2728585159081884,0.0,0.0,3452.265458588702,145.34160044120645,0.0,7.215679290851165,0.0,1.7505,316482.38525307435,11372.569945624235,5.8471,7.5235389418645475,277.0923,3.1463233606462486,0,0.0,1.5108,2.398778793716204,913.4599839796035,165.67399696370666,6.4053,2.8317100875532266,54.404306521659436,14.101389260387156,0.0,17.474851511433123,24.969326876028425,2.343686586314894,65.42678662513033,10.31314156723547,63.26360461528813,14.873977806739669
81,MAG1,0.0,3.3389450703852543,87478.4922,5130.493940085191,3.8415,3.3900679346980938,0.0,5.682328614161192,522.9624336323561,43.07229869529532,0.0,17878.686111249615,0.0,2.8987194098280633,9450.031014475175,544.8430465025223,0.0,3.3337,32947.723464162926,1241.987962990003,0.0,77.5288,112.8313,13.920307067002907,28.960895540921374,7.372417416855514,48731.59034481269,533.9929013268894,0,0.0,2.2845,2.391556267155052,30162.510390127416,1264.2284022489548,20558.765253404184,2630.398356290646,668.5601520940106,49.56364364311539,1.4906107721039232,1.8322060828267666,12.036120117803558,1.7541565238020826,58.73793031572657,12.05558590643651,792.6518,167.93372324299702,0.0,1.7805,24.38126929497346,5.819233674377777,159.94443086700568,3.892436966111686,0.0,0.0,4044.3842757528,145.9827589320441,0.0,7.890052391360806,0.0,1.6009,244962.1273705697,11372.693403977537,7.2213,7.730500411341579,127.8113,2.9856479982992474,0,0.0,15.5769,2.6484851427150895,4461.872872086324,171.8482881832993,5.4312,2.919967386795733,134.2126978660745,18.665210160160594,0.0,17.474851511433123,26.956177913992214,2.5010261123931437,127.83062965931416,10.954483167445192,127.64617433585018,14.908114122027113
82,WDS21-JG-CORE03-2_3cm,0.0,3.4796223161501296,56455.8555,5103.37606564922,3.2863,3.25999840059289,0.0,5.147155030627603,525.8671650723361,40.16888511592946,0.0,17717.98133986232,0.0,2.610026110389311,11488.860752124765,540.4536428005271,0.0,2.9837,15.705342365998147,1239.0724610647303,0.0,54.6829,81.2718,12.939133102323783,14.928136091683976,6.992480144294621,26341.141778408048,523.4422687133979,0,0.0,0.0,2.828813620401423,18057.13638315772,1251.0614162582688,5192.867091866439,2408.9857974981696,641.756329731694,47.686891137730214,1.4906107721039232,1.8810740362748628,10.966654165105668,1.71931488099109,28.999975594660373,10.922105563831117,784.4065,165.75349231984683,0.0,1.4337,15.155804569983786,5.819233674377777,96.12833261606409,3.5091136965269096,0.0,0.0,1146.1875408915878,144.03036377743865,0.0,7.3138263842135585,0.0,1.1004,270672.1889569374,11372.321421583818,5.9565,7.551159050751899,122.4585,2.944298947075229,0,0.0,10.9817,2.5002734792783303,4330.623092913065,169.1444623319968,4.8572,2.7641970949899184,76.27892085444232,16.575870240592565,0.0,17.474851511433123,34.83483766297723,2.440333457720965,72.96049267334435,10.40342729180341,305.24970965133576,14.974614503398216
83,WDS21-JG-CORE03-2_3cm,0.0,3.204721178675298,56992.9375,5103.336125267764,2.65,3.245660248989133,0.0,5.018227108184229,531.306151473548,40.72152027929139,0.0,17710.135749504992,0.0,2.6346362570407997,11524.367858601174,540.5255627878386,0.0,3.0671,15.705342365998147,1239.0702139617017,0.0,52.5685,72.4106,12.930578851685299,16.28981406513568,6.935969326514826,26333.18561902675,522.4635579139267,0,0.0,0.0,2.7844274256960992,18141.83324860409,1251.148773847497,5872.791259237647,2410.661006189942,632.7991297990163,46.67073309796765,1.4906107721039232,1.9222597352978614,12.469379245762187,1.707029112229023,24.830560350426865,10.744460042155243,705.3763,165.22248491069706,0.0,1.414,17.061392365637392,5.819233674377777,97.43548097490013,3.4859109247301125,0.0,0.0,1230.4043720987722,144.02616386872666,0.0,7.40291465156923,0.0,1.0809,272923.49564806937,11372.26381418466,0.0,9.76737085042604,121.6779,2.9286591334172543,0,0.0,9.1358,2.4846944321551026,4305.817116562683,169.20866397442623,3.1571,2.7062717583329845,75.27511124408859,16.599282025526353,0.0,17.474851511433123,34.36817187244678,2.4248910624752527,76.76887958445622,10.356833810863243,302.2939480194567,14.961731276673305
84,WDS21-JG-CORE03-35_38cm,0.0,3.151571383143652,51710.4258,5100.876724367304,1.752,3.206190457828137,0.0,4.9919031951065564,549.298360704579,40.06762928957414,0.0,17720.451510000472,0.0,2.623763292851311,10287.988964310029,538.9493706560846,0.0,2.9215,15.705342365998147,1239.0760614153949,0.0,45.5047,85.3512,12.81308868460884,12.623433647531257,6.905516812545931,18838.223079731015,519.7684191327029,0,0.0,0.0,2.734645360731187,17421.927310370233,1250.266148995891,6013.471206042694,2402.3023361867636,573.3384463614572,46.144051509720434,1.4906107721039232,1.8854922434068522,8.903406874293147,1.6984409733627501,13.475267722392427,10.531153336053494,673.4292,164.3641713149965,0.0,1.3132,11.36633248840856,5.819233674377777,85.38262845415674,3.4425301255258103,0.0,0.0,463.95427353008654,143.63389613350782,0.0,7.2761361874568,0.0,1.0469,289366.6886369388,11372.32406011706,5.6988,7.540919209204692,113.5723,2.922619530446668,0,0.0,9.112,2.479085295261655,3675.7128321013056,168.27888342905737,3.9305,2.7113077176799214,47.18117902498783,15.872532176151424,0.0,17.474851511433123,32.04089058998022,2.4112959119262736,45.2518203627719,10.18620714573585,362.1222049437615,14.990866620558807
85,WDS21-JG-CORE03-35_38cm,0.0,3.1689092497340456,51708.2773,5101.300418899138,1.8674,3.2174050602726725,0.0,5.209261915983401,571.503991856171,40.08668756690604,0.0,17729.29152209788,0.0,2.6853451578733702,10243.89266548371,538.7638172969578,0.0,2.9336,15.705342365998147,1239.076196727565,0.0,46.6156,84.2468,12.797347206341286,11.494272394718045,6.929736619695912,18953.114389822655,520.2158406759247,0,0.0,0.0,2.831961217772695,17394.0709690574,1250.0954674388292,7257.146524826909,2410.7956755369983,552.2184835832261,46.12158325439113,1.4906107721039232,1.9156211003085668,8.49664279075103,1.7049256112796847,17.676884225086916,10.648303301346681,786.416,165.4096524754995,0.0,1.3399,11.54153186108667,5.819233674377777,85.26959739504755,3.4556039436186476,0.0,0.0,422.09421353772655,143.65601922321704,0.0,7.252764274290071,0.0,1.1093,289034.6146576104,11372.398341634193,12.0067,7.547710664814352,113.5249,2.929849900549225,0,0.0,6.4815,2.47891877664085,3694.6323588335144,168.28106982643735,4.6716,2.7416225743071756,40.92016591066029,15.826641402172548,0.0,17.474851511433123,31.71247913306165,2.4171431949457114,50.60560735561998,10.251865529055678,365.86634618543906,14.999515868033349
86,WDS21-JG-CORE03-25_28cm,0.0,3.2028531691368545,54715.1523,5102.050827709833,2.3635,3.2445861557166578,0.0,5.165109299842071,532.3008345774283,40.35037128263803,0.0,17719.12722018789,0.0,2.736402055055864,9092.873371964579,538.3354687256262,0.0,2.9837,15.705342365998147,1239.0889268273434,0.0,51.9766,56.0843,12.768164474177606,13.839287335328214,6.990806106476887,22834.664378570782,522.3072183697149,0,0.0,0.0,2.8391347588602773,17506.591373276668,1250.487222529049,5288.3692071020305,2403.3033162277256,548.5983222425042,46.25319220477364,1.4906107721039232,1.907650662450388,9.543305631451096,1.7163940544051666,21.586653689890806,10.829727717143706,740.8464,165.47275792654065,0.0,1.4085,13.428951560358296,5.819233674377777,90.38451957019258,3.4894738378662122,0.0,0.0,1832.2552769269348,144.33435082907778,0.0,7.347879331372989,0.0,1.1132,274009.2518968589,11372.254990031028,5.707,7.560712365892008,111.4054,2.9322418112680104,0,0.0,7.9563,2.5068018412276962,3695.78111887466,168.47921903920462,4.8457,2.760043590226557,70.80110513540875,16.088678599343147,0.0,17.474851511433123,32.944672795197164,2.4320337117055675,60.59304845500972,10.341474814350228,324.0023909562715,14.985863981945926
87,WDS21-JG-CORE03-15_18cmc,0.0,3.1849345728052234,49701.8203,5100.505279626217,2.5619,3.2341448285239482,0.0,5.1534642406166995,588.1065606799868,40.41515669766405,0.0,17716.73970155692,0.0,2.685156600072695,11447.73421188642,540.3202938826189,0.0,2.9524,15.705342365998147,1239.0837568309446,0.0,48.7871,56.4417,12.770375518740673,7.747678336203394,6.904637572556182,20315.592674533906,521.1070895749443,0,0.0,0.0,2.8510445417370467,17559.18887560704,1250.678388303666,5437.599975669189,2403.1709908527405,545.9823550162487,46.19207671778497,1.4906107721039232,2.494798589054316,8.674181305591224,1.7097068345179551,20.505413157946723,10.739284128724346,748.2689,165.2481192480735,0.0,1.3705,11.933864537011024,5.819233674377777,88.70577004534873,3.479300536767807,0.0,0.0,3040.7696520878344,144.9848603470766,0.0,7.2952705788351935,0.0,1.0941,275395.52851373865,11372.256606322364,0.0,10.069645402383955,133.4558,2.964277766969267,0,0.0,8.3333,2.496219611969782,3176.4821430217266,168.35547650985484,4.0252,2.7613690426943487,37.59512167583759,15.783651095768755,0.0,17.474851511433123,30.238608321860415,2.418284769185044,47.16481921455109,10.247763823675879,307.15752313487656,14.978823694983001
88,WDS21-JG-CORE03-1_2cm,0.0,3.182848847031538,55059.2227,5102.84165812778,3.0023,3.262283465897499,0.0,5.0869606563561165,537.6386335703479,40.034220481192584,0.0,17715.01244974382,0.0,2.682581677584851,11220.058202990864,540.2675864089846,0.0,2.9706,15.705342365998147,1239.0993627506623,0.0,54.9832,79.7654,12.922944243849816,21.00534777064542,7.0730260262743645,26045.069494964002,523.3953105132191,0,0.0,0.0,2.8430738170101395,18044.062139538226,1251.0654018938799,5486.534267575951,2409.7871571955857,614.8427940620634,47.31649718799705,1.4906107721039232,1.8845748830830267,11.175031174266726,1.721142835443185,25.07160712712471,10.938070926697753,699.4734,165.09070778688763,0.0,1.4503,15.445708464684333,5.819233674377777,97.04097483656182,3.5152613082319712,0.0,0.0,1678.655518484022,144.2770676035915,0.0,7.293049169477631,0.0,1.127,267817.3321425053,11372.256561587581,0.0,9.14450131006346,121.5152,2.944008826370652,0,0.0,10.8589,2.51659681935398,4073.2509164021267,168.98832223742647,4.8431,2.7667993837556604,66.2523600301237,16.408934372254716,0.0,17.474851511433123,34.73394108949968,2.4419793149968245,75.48615614186181,10.425519398852034,307.34204184489397,14.976380757559024
89,WDS21-JG-CORE03-0_1cm,0.0,3.7198778250165683,56707.6836,5102.86083528973,2.8761,3.241335700273608,0.0,5.076217189927461,495.7743562571809,39.931679688397026,0.0,17710.49867305884,0.0,2.6644158021814004,10740.943208461862,539.7733583393957,0.0,2.9723,15.705342365998147,1239.0906217221916,0.0,53.9827,69.4146,12.885622738915302,16.722556374046242,6.962825875199991,26635.876141647957,522.943186594174,0,0.0,0.0,2.818591408659404,17920.330782067675,1250.891920679167,6135.982981145538,2410.6173864111042,613.3038609146341,46.66750962984561,1.4906107721039232,1.8407769908240934,11.028005395004573,1.7078261796791283,24.140639134665197,10.834755229236636,705.7563,164.61798967860565,0.0,1.3905,15.038841311654398,5.819233674377777,96.32743515504873,3.4920594589944702,0.0,0.0,3160.4675386888994,144.99307715701914,0.0,7.290675086603323,0.0,1.0798,270488.7226700156,11372.182778641793,0.0,8.693482255675933,115.9444,2.9256626667728294,0,0.0,8.3954,2.488452794646217,3836.7562378769685,168.8568813036066,4.3325,2.729352558749181,78.63980800122594,16.34365293418097,0.0,17.474851511433123,33.48031264695922,2.42551088739514,81.0429976934003,10.405392391728437,298.96426105469465,14.96386539118099
90,WDS21-JG-CORE02-1_2cm,0.0,3.150636193382218,42767.4727,5097.121753758788,1.8703,3.181796418985382,0.0,4.913622875161977,541.3646150724684,39.46784783094639,0.0,17725.17499497191,0.0,2.646076774569089,8544.715867701074,536.6537623180794,0.0,2.8769,15.705342365998147,1239.045755803577,0.0,35.7663,52.6128,12.505773623796774,0.7432792387206462,7.567510420762863,11577.635478228382,516.2600812200756,0,0.0,0.0,2.759239222859918,15688.785130727392,1248.5345490227114,5095.594041698949,2385.246899864526,341.61819874417586,41.43886032194578,1.4906107721039232,2.207358115473655,5.241661432433247,1.6837398819287397,5.5184107825659865,10.337473005888365,575.8044,163.1528048798902,0.0,1.217,7.70050166815718,5.819233674377777,74.00035100844316,3.392100857161053,0.0,0.0,940.0212483733837,143.82163989004334,0.0,7.1740395551194425,0.0,1.0378,308724.9720194727,11372.158493713347,0.0,10.005680704467453,105.7076,2.913697829176578,0,0.0,3.1971,2.438418575877113,2710.6033188432116,167.15332851193926,3.3457,2.690855912149646,11.427460927119995,14.913782453588434,0.0,17.474851511433123,29.28613854400939,2.3923085032813725,29.89669459697691,10.091987372952865,386.77907764318326,15.002704649341872
91,WDS21-JG-CORE02-0_1cm,0.0,3.1429994961899044,42505.5156,5097.249203382478,1.7543,3.1946358793872265,0.0,4.9664578352498925,557.9420502497085,39.70226553859036,0.0,17721.98960517308,0.0,2.6834604928923316,9167.125295638105,537.188573633868,0.0,2.8933,15.705342365998147,1239.100934679519,0.0,38.292,48.605,12.52356684174485,5.457476050215216,6.849258092549478,12869.624844018068,517.1936523428716,0,0.0,0.0,2.813964622906373,16163.526742229384,1248.8351532048357,3503.435515255762,2381.0781686799473,380.7648437394629,42.52011033301457,1.4906107721039232,2.564895804890991,6.035969833690739,1.693182326271275,9.471485388058781,10.43872218221515,649.0205,163.77291869996554,0.0,1.2658,8.333929893366713,5.819233674377777,77.00303638737151,3.4153954346682536,0.0,0.0,2082.967967624082,144.44148872208189,0.0,7.21583130820132,0.0,1.0466,300591.3988506717,11372.18903909505,7.0474,7.520314897645731,110.2203,2.926322765818614,0,0.0,5.6223,2.4685769080955464,2884.007188139673,167.42673320103418,3.3794,2.714806547426668,21.922642469702886,15.11939080892356,0.0,17.474851511433123,27.93674256473114,2.3966034246141685,31.594969087842102,10.129962816606982,435.97917906830736,15.031706685382874
